,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_CH,no_CC,no_CN,no_CO,no_CYH,no_CYC,no_CYN,no_CYO,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_mull_d,orb_stdev_mull_p,orb_charge_loew_s,orb_charge_loew_p,orb_charge_loew_d,orb_stdev_loew_p,BO_loew_sum,BO_loew_av,BO_mayer_sum,BO_mayer_av,mayer_VA
712,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_08.xyz,13,8,3,-8.677771328,142.6685,3.271866701,1,1,1,0,2,2,0,0,256.23,-213.512,143.383,0.071019577,0.90749707,110.083,0.026359,0.019426,3.086202,2.811201,0.070403,0.145747634,2.775533,2.92317,0.254497,0.046555419,3.8396,1.279866667,3.7509,1.2503,3.8128
713,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_08.xyz,13,8,4,-6.436225546,109.6025,3.350132187,1,2,0,0,2,1,1,0,252.155,-176.37,192.81,0.256231523,0.68524164,156.9585,0.003859,-0.067929,3.022597,2.88687,0.081289,0.038428874,2.744314,3.010541,0.283745,0.066515501,3.9926,1.330866667,3.945,1.315,3.9164
714,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_08.xyz,13,8,5,-4.51170695,91.8525,3.299108537,1,2,0,0,2,1,1,0,254.977,-161.442,123.432,0.02649232,0.964986107,93.3915,-0.087126,-0.122293,3.03363,2.967534,0.080389,0.080586303,2.749442,3.066628,0.275537,0.027466641,3.9868,1.328933333,3.9087,1.3029,3.9163
715,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_08.xyz,13,8,6,-6.685156866,124.6935,3.335601671,1,1,1,0,2,2,0,0,256.493,-195.798,151.555,0.306152882,0.629596219,125.266,0.059575,-0.091359,3.027871,2.794797,0.109749,0.057339143,2.766517,2.920202,0.362726,0.051149186,4.1034,1.3678,3.8853,1.2951,3.9188
716,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_09.xyz,13,9,3,-9.872639899,145.4385,3.24165252,1,1,1,0,2,2,0,0,255.909,-215.96,131.824,0.812492414,0.147547246,125.6445,0.005169,-0.013853,3.087911,2.835703,0.065704,0.178998512,2.777699,2.970779,0.240244,0.053906706,3.8195,1.273166667,3.7108,1.236933333,3.7858
717,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_09.xyz,13,9,4,-12.57751171,149.9065,3.206840204,1,2,0,0,2,1,1,0,252.196,-216.715,231.412,0.251525418,0.690575486,188.1105,-0.059055,-0.033074,3.130363,2.860664,0.063788,0.062742391,2.820331,2.994682,0.200335,0.031581589,3.8389,1.279633333,3.9238,1.307933333,3.8968
718,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_09.xyz,13,9,5,-7.401023042,112.3795,3.296168811,1,2,0,0,2,1,1,0,253.572,-180.563,155.021,0.196689481,0.753883532,123.8885,-0.138027,-0.09525,3.101127,2.962783,0.069143,0.102104403,2.776677,3.061881,0.2334,0.025878175,3.8885,1.296166667,3.8986,1.299533333,3.9388
719,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/013/013_09.xyz,13,9,6,-4.141319741,105.8315,3.264467006,1,1,1,0,2,2,0,0,257.111,-177.555,150.393,0.181690637,0.771579757,119.626,0.115609,-0.143633,2.923593,2.835613,0.116327,0.052624347,2.733033,2.963323,0.396362,0.049920917,4.1988,1.3996,3.9173,1.305766667,3.9212
720,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_00.xyz,14,0,2,-9.982917688,169.2825,3.218118746,1,1,1,0,1,2,0,0,252.086,-235.981,253.528,0.150523808,0.808890436,199.6865,0.143519,-0.023473,3.055393,2.692298,0.10227,0.043424883,2.785092,2.872615,0.333394,0.123068322,4.1327,1.377566667,3.9251,1.308366667,3.9215
721,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_00.xyz,14,0,3,-7.182717003,129.9565,3.118326058,1,2,0,0,2,0,2,0,257.459,-202.028,239.67,-0.056719656,1.077083593,176.354,-0.070804,-0.047747,3.075243,2.92502,0.06626,0.031708938,2.787366,3.007913,0.23155,0.073224984,3.9099,1.3033,3.7827,1.2609,3.8696
722,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_00.xyz,14,0,4,-9.991461484,169.2835,3.218119161,1,1,1,0,1,2,0,0,252.086,-235.981,253.528,0.150523808,0.808890436,199.6865,0.143516,-0.023474,3.055397,2.692297,0.10227,0.043423256,2.785092,2.872615,0.333395,0.123069434,4.1327,1.377566667,3.9251,1.308366667,3.9215
723,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_00.xyz,14,0,6,-10.0661931,174.1915,3.278905622,1,0,2,0,0,2,0,0,253.484,-242.288,214.086,0.086189662,0.88828987,165.1775,0.205528,-0.078484,3.042631,2.616236,0.127024,0.058022218,2.780374,2.837652,0.418079,0.11882679,4.3955,1.465166667,3.999,1.333,4.0031
724,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_01.xyz,14,1,2,-10.24386373,170.2265,3.236196567,1,1,1,0,1,2,0,0,252.028,-236.867,253.187,0.169309641,0.786313538,200.607,0.135782,-0.02006,3.060536,2.694722,0.102399,0.044336541,2.78741,2.86806,0.332348,0.121992745,4.1152,1.371733333,3.9196,1.306533333,3.9162
725,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_01.xyz,14,1,3,-6.896366685,127.5725,3.119149603,1,2,0,0,2,0,2,0,256.745,-198.93,225.384,0.178184787,0.77574018,179.078,-0.05689,-0.040303,3.067468,2.920011,0.06517,0.031232414,2.779263,3.007281,0.232563,0.07489394,3.9093,1.3031,3.781,1.260333333,3.8697
726,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_01.xyz,14,1,4,-9.645942715,167.4995,3.219206395,1,1,1,0,1,2,0,0,251.661,-233.773,253.472,0.166621954,0.789527191,200.6625,0.150701,-0.021877,3.047854,2.692385,0.102491,0.043445604,2.778222,2.872939,0.337562,0.125084501,4.1394,1.3798,3.9234,1.3078,3.9161
727,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_01.xyz,14,1,6,-10.06211135,174.3075,3.286599806,1,0,2,0,0,2,0,0,253.507,-242.427,213.23,0.091816349,0.88121371,164.817,0.204533,-0.079292,3.042907,2.616386,0.127551,0.057925321,2.779855,2.836921,0.419831,0.11996697,4.3958,1.465266667,4.001,1.333666667,4.0052
728,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_02.xyz,14,2,2,-8.989907072,161.8615,3.235409613,1,1,1,0,1,2,0,0,252.483,-228.956,240.197,0.134019159,0.828949151,188.1955,0.137224,-0.042393,3.041104,2.708743,0.106108,0.045289412,2.770724,2.885811,0.3506,0.124316469,4.1691,1.3897,3.9427,1.314233333,3.9338
729,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_02.xyz,14,2,3,-6.44751537,124.2805,3.130540906,1,2,0,0,2,0,2,0,258.22,-197.113,224.066,-0.068131711,1.092953304,164.233,-0.076483,-0.056926,3.063354,2.938879,0.06975,0.030772347,2.780088,3.010474,0.243331,0.075159152,3.9275,1.309166667,3.7822,1.260733333,3.8696
730,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_02.xyz,14,2,4,-9.476468693,167.2655,3.262889263,1,1,1,0,1,2,0,0,251.505,-233.383,249.368,0.226420391,0.71929214,201.1415,0.154967,-0.025407,3.041538,2.692159,0.104537,0.044690796,2.776117,2.87033,0.344732,0.128415964,4.1435,1.381166667,3.9271,1.309033333,3.9157
731,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_02.xyz,14,2,6,-10.26860306,175.2845,3.304826766,1,0,2,0,0,2,0,0,253.554,-243.451,216.992,0.094814555,0.877453652,167.8875,0.205415,-0.071002,3.04613,2.613978,0.12597,0.058675757,2.779594,2.833869,0.415282,0.119148549,4.3785,1.4595,3.997,1.332333333,4.0006
732,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_03.xyz,14,3,2,-9.584551852,167.3265,3.203338743,1,1,1,0,1,2,0,0,252.163,-234.102,259.402,0.108534244,0.860340295,201.59,0.159247,-0.021568,3.03896,2.69289,0.102294,0.037882811,2.776009,2.874347,0.337726,0.122577529,4.1491,1.383033333,3.9405,1.3135,3.9407
733,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_03.xyz,14,3,3,-7.929963234,134.7665,3.135805471,1,2,0,0,2,0,2,0,258.108,-207.487,243.7,-0.044086992,1.059659391,180.089,-0.072444,-0.03968,3.084672,2.917125,0.066398,0.027547172,2.795238,2.997392,0.226732,0.076395825,3.8702,1.290066667,3.7508,1.250266667,3.8506
734,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_03.xyz,14,3,4,-8.560459119,161.2965,3.222954539,1,1,1,0,1,2,0,0,253.103,-229.012,226.824,0.124581173,0.840514724,177.1825,0.107916,-0.067911,3.045767,2.726231,0.112749,0.039601133,2.777799,2.889509,0.363505,0.11920822,4.2133,1.404433333,3.9771,1.3257,3.9602
735,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_03.xyz,14,3,6,-9.764821863,168.9525,3.27931981,1,0,2,0,0,2,0,0,254.371,-237.936,211.283,0.090783452,0.882510758,163.2575,0.22064,-0.064803,3.035481,2.608621,0.126571,0.05374809,2.772933,2.833083,0.41511,0.11507157,4.3514,1.450466667,3.9775,1.325833333,4.0013
736,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_04.xyz,14,4,2,-7.136986276,154.2355,3.199584809,1,1,1,0,1,2,0,0,252.239,-221.086,217.545,0.160247305,0.797171184,171.874,0.129323,-0.097931,3.004698,2.741478,0.116782,0.038873895,2.76125,2.907358,0.388872,0.126095168,4.309,1.436333333,4.0179,1.3393,3.996
737,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_04.xyz,14,4,3,-7.551194277,129.7095,3.141550415,1,2,0,0,2,0,2,0,258.904,-203.226,235.103,-0.029540244,1.039778683,174.591,-0.098097,-0.040136,3.097886,2.928252,0.067642,0.02942564,2.79608,2.995235,0.228242,0.07586859,3.8474,1.282466667,3.7302,1.2434,3.8374
738,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_04.xyz,14,4,4,-9.205268549,165.0705,3.192645686,1,1,1,0,1,2,0,0,252.365,-232.048,257.355,0.081323464,0.894430475,198.2485,0.160229,-0.028864,3.032878,2.697329,0.102855,0.036423755,2.7718,2.880907,0.341658,0.122407269,4.1648,1.388266667,3.9464,1.315466667,3.9511
739,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_04.xyz,14,4,6,-13.15516476,185.2455,3.239796795,1,0,2,0,0,2,0,0,254.894,-254.752,116.442,0.071039659,0.907471518,89.3995,0.192824,-0.015493,3.100281,2.586908,0.112629,0.069397032,2.812289,2.807906,0.359651,0.101629328,4.2212,1.407066667,3.8908,1.296933333,3.9563
740,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_05.xyz,14,5,2,-8.070000976,160.6875,3.180620412,1,1,1,0,1,2,0,0,253.795,-229.096,215.54,0.108323281,0.860602297,167.492,0.088223,-0.086001,3.04263,2.74404,0.117402,0.047295106,2.779561,2.890078,0.377354,0.123379148,4.2731,1.424366667,4.019,1.339666667,4.0027
741,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_05.xyz,14,5,3,-8.101955728,135.2145,3.127688094,1,2,0,0,2,0,2,0,257.648,-207.476,252.527,-0.020413659,1.027404688,188.1065,-0.047393,-0.020234,3.084464,2.896034,0.062859,0.025758194,2.789099,2.990768,0.220847,0.08380995,3.8503,1.283433333,3.7271,1.242366667,3.8319
742,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_05.xyz,14,5,4,-10.26548774,167.5095,3.169508873,1,1,1,0,1,2,0,0,251.921,-234.043,258.883,0.063337492,0.917296096,198.2615,0.148135,-0.019392,3.052492,2.69355,0.099487,0.038217422,2.784252,2.877991,0.325602,0.11311914,4.1341,1.378033333,3.927,1.309,3.9278
743,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_05.xyz,14,5,6,-11.33743763,175.4035,3.226403827,1,0,2,0,0,2,0,0,254.687,-244.703,201.762,0.076724061,0.900252269,155.1915,0.243149,-0.014261,3.051027,2.582959,0.115054,0.062297012,2.784119,2.813336,0.37796,0.10925338,4.2641,1.421366667,3.9158,1.305266667,3.9727
744,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_06.xyz,14,6,2,-9.644144989,170.7125,3.200185219,1,1,1,0,1,2,0,0,251.425,-236.751,240.018,0.138364623,0.823647486,188.316,0.127433,-0.057088,3.04146,2.718552,0.105618,0.051142151,2.783455,2.883982,0.353848,0.127937438,4.2442,1.414733333,3.9726,1.3242,3.9837
745,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_06.xyz,14,6,3,-9.418327602,136.2945,3.108014278,1,2,0,0,2,0,2,0,258.837,-209.745,249.981,-0.047383601,1.064192018,184.5245,-0.094332,-0.02373,3.114921,2.913589,0.061895,0.027658965,2.816846,2.98586,0.203222,0.064669807,3.7768,1.258933333,3.6959,1.231966667,3.8249
746,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_06.xyz,14,6,4,-7.522898796,151.3815,3.195786518,1,1,1,0,1,2,0,0,250.184,-216.179,232.7,0.185758487,0.76676388,185.3315,0.161616,-0.064902,3.004725,2.716387,0.11001,0.033288367,2.748953,2.901131,0.376162,0.12584075,4.2582,1.4194,3.9719,1.323966667,3.968
747,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_06.xyz,14,6,6,-14.98137655,189.1125,3.249277536,1,0,2,0,0,2,0,0,254.586,-258.311,91.563,0.380754235,0.549503799,77.388,0.182624,-0.000331,3.128011,2.573481,0.108975,0.072306962,2.828835,2.79357,0.344802,0.102241797,4.164,1.388,3.8471,1.282366667,3.9311
748,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_07.xyz,14,7,2,-13.01224639,171.0675,3.173832772,1,1,1,0,1,2,0,0,254.785,-240.465,262.47,-0.004922467,1.006574077,196.5295,0.107002,0.009413,3.106212,2.692813,0.088423,0.052675839,2.802127,2.874882,0.286341,0.110012789,4.0229,1.340966667,3.8816,1.293866667,3.9278
749,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_07.xyz,14,7,3,-8.225098836,131.6285,3.133438004,1,2,0,0,2,0,2,0,256.771,-203.011,199.955,0.336050611,0.59706773,166.765,-0.071844,-0.0702,3.071647,2.923448,0.072009,0.033455833,2.80226,3.005341,0.24109,0.07259248,3.9594,1.3198,3.8175,1.2725,3.8665
750,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_07.xyz,14,7,4,-10.30008586,172.1785,3.159800746,1,1,1,0,1,2,0,0,254.952,-241.743,249.787,0.080136276,0.895931519,192.3445,0.102864,-0.040176,3.086092,2.698261,0.105827,0.048326343,2.796242,2.874914,0.333083,0.124160236,4.1769,1.3923,3.9211,1.307033333,3.9459
751,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_07.xyz,14,7,6,-8.924870208,165.8255,3.216402969,1,0,2,0,0,2,0,0,256.096,-236.535,170.788,-0.181289084,1.257265238,120.3505,0.142144,-0.144302,3.039907,2.668421,0.139813,0.053115536,2.775687,2.867128,0.451812,0.118710065,4.5342,1.5114,4.0698,1.3566,4.0621
752,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_08.xyz,14,8,2,-9.604988975,160.7525,3.253194934,1,1,1,0,1,2,0,0,251.365,-226.731,257.606,0.096899917,0.874842688,199.445,0.148201,-0.034446,3.032632,2.706753,0.10543,0.036728972,2.772588,2.879649,0.348221,0.1178625,4.1468,1.382266667,3.9378,1.3126,3.9486
753,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_08.xyz,14,8,3,-13.46406419,173.9805,3.092668574,1,2,0,0,2,0,2,0,260.201,-248.794,94.547,-0.921837816,2.77433277,49.121,-0.101617,-0.011277,3.145136,2.8962,0.056614,0.02743874,2.828829,2.976648,0.18998,0.068770728,3.8098,1.269933333,3.747,1.249,3.8315
754,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_08.xyz,14,8,4,-14.8234728,198.3305,3.187980656,1,1,1,0,1,2,0,0,253.159,-266.102,324.081,0.024682101,0.967359081,245.0605,0.131454,0.028446,3.099101,2.675635,0.088071,0.046663091,2.820131,2.839737,0.285651,0.118922221,4.0411,1.347033333,3.8863,1.295433333,3.9334
755,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_08.xyz,14,8,6,-6.642151898,149.5255,3.351883018,1,0,2,0,0,2,0,0,252.809,-216.948,173.007,0.352731392,0.579171307,145.0115,0.193672,-0.140793,2.971521,2.679229,0.144976,0.049165856,2.728328,2.862877,0.49491,0.134122809,4.5209,1.506966667,4.0461,1.3487,4.0835
756,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_09.xyz,14,9,2,-15.40573995,189.5055,3.095070161,1,1,1,0,1,2,0,0,253.517,-257.634,272.119,0.001039986,0.998613832,204.16,0.140304,0.053672,3.115875,2.660419,0.078422,0.065394792,2.806888,2.855034,0.260589,0.127887861,4.0529,1.350966667,3.8385,1.2795,3.8792
757,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_09.xyz,14,9,3,-9.19725745,141.0265,3.066692014,1,2,0,0,2,0,2,0,257.575,-213.214,192.857,0.359058784,0.572429293,161.9545,-0.064281,-0.058969,3.102245,2.89049,0.067348,0.032375632,2.821804,2.995666,0.222614,0.074654328,3.9416,1.313866667,3.7612,1.253733333,3.8326
758,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_09.xyz,14,9,4,-11.65006699,172.4615,3.139129146,1,1,1,0,1,2,0,0,254.252,-241.325,206.648,0.267943556,0.672034046,168.8285,0.084354,-0.048208,3.089598,2.709852,0.109139,0.04471234,2.819241,2.862961,0.333368,0.11290231,4.1373,1.3791,3.9265,1.308833333,3.9509
759,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/014/014_09.xyz,14,9,6,-9.079686734,167.4115,3.188521297,1,0,2,0,0,2,0,0,254.324,-236.347,216.219,-0.051184216,1.069430198,159.3975,0.267927,-0.084389,2.974272,2.621325,0.127358,0.047422107,2.747246,2.85217,0.436554,0.122167964,4.4975,1.499166667,4.0299,1.3433,4.0664
760,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_00.xyz,15,0,1,-9.550337443,162.9025,3.20037563,1,1,1,0,1,2,0,0,251.869,-229.384,237.139,0.088694816,0.885136187,183.1125,0.130918,-0.051022,3.033907,2.728141,0.100547,0.009135831,2.781694,2.906359,0.331008,0.099540894,4.1412,1.3804,3.9353,1.311766667,3.9372
761,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_00.xyz,15,0,2,-7.668933587,132.4465,3.128895216,1,2,0,0,2,1,1,0,256.209,-203.268,220.435,0.321496133,0.612829737,183.0435,-0.089002,-0.04119,3.100159,2.914299,0.070195,0.010380117,2.783835,2.998534,0.237799,0.076687911,3.9077,1.302566667,3.8017,1.267233333,3.8756
762,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_00.xyz,15,0,3,-8.62752748,145.3585,3.144569678,1,2,0,0,2,2,0,0,252.614,-212.585,261.086,0.235960565,0.708327021,211.216,0.053678,-0.008313,3.046918,2.818952,0.075975,0.016018949,2.782862,2.957024,0.246944,0.105283478,3.9091,1.303033333,3.8224,1.274133333,3.8167
763,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_00.xyz,15,0,4,-7.659933587,132.4465,3.128895146,1,2,0,0,2,1,1,0,256.209,-203.268,220.435,0.321496133,0.612829737,183.0435,-0.088992,-0.04119,3.100151,2.914297,0.070194,0.010386178,2.783835,2.998534,0.237799,0.07668808,3.9077,1.302566667,3.8017,1.267233333,3.8756
764,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_00.xyz,15,0,5,-9.518661819,162.9025,3.200375826,1,1,1,0,1,2,0,0,251.869,-229.384,237.139,0.088694816,0.885136187,183.1125,0.130906,-0.051022,3.033905,2.728154,0.100547,0.009157971,2.781694,2.906359,0.331009,0.099543015,4.1412,1.3804,3.9353,1.311766667,3.9372
765,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_01.xyz,15,1,1,-9.427422965,164.3295,3.209165409,1,1,1,0,1,2,0,0,251.848,-230.79,235.431,0.093313965,0.879334635,182.0655,0.120607,-0.058425,3.039236,2.73151,0.10201,0.010605504,2.78309,2.906928,0.335705,0.101612178,4.1625,1.3875,3.9419,1.313966667,3.943
766,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_01.xyz,15,1,2,-7.727081581,133.1855,3.134498518,1,2,0,0,2,1,1,0,255.913,-203.712,217.337,0.35728385,0.574317972,182.4155,-0.083452,-0.041067,3.097964,2.91116,0.070002,0.011863591,2.786669,2.997534,0.236145,0.075354111,3.9029,1.300966667,3.8015,1.267166667,3.8688
767,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_01.xyz,15,1,3,-8.768483315,146.3545,3.14214576,1,2,0,0,2,2,0,0,253.06,-214.027,266.849,0.222908836,0.723344534,215.0075,0.046541,0.000615,3.054138,2.820113,0.07479,0.018301417,2.781877,2.952587,0.243597,0.106998643,3.8939,1.297966667,3.8209,1.273633333,3.8314
768,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_01.xyz,15,1,4,-7.236415171,128.7465,3.140676804,1,2,0,0,2,1,1,0,255.84,-199.199,196.698,0.648232316,0.289264214,179.4,-0.072194,-0.04689,3.081531,2.914302,0.071873,0.010786852,2.776504,3.001625,0.24655,0.078261482,3.9276,1.3092,3.8148,1.2716,3.8693
769,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_01.xyz,15,1,5,-9.547373827,160.6545,3.213968013,1,1,1,0,1,2,0,0,251.788,-227.054,232.792,0.085200522,0.889536487,179.5525,0.118241,-0.052989,3.039144,2.7367,0.099474,0.011571691,2.777147,2.912492,0.331216,0.099775404,4.1383,1.379433333,3.931,1.310333333,3.94
770,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_02.xyz,15,2,1,-8.874397936,157.6605,3.189230312,1,1,1,0,1,2,0,0,251.719,-223.991,232.599,0.092893779,0.879861663,179.851,0.139002,-0.054119,3.022677,2.730365,0.101358,0.01084908,2.770649,2.911893,0.338186,0.101810648,4.1556,1.3852,3.9336,1.3112,3.9397
771,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_02.xyz,15,2,2,-7.299975256,128.1665,3.125703501,1,2,0,0,2,1,1,0,255.183,-197.961,203.069,0.597466871,0.335680475,182.6335,-0.07634,-0.041051,3.092141,2.909896,0.069931,0.012549982,2.778776,3.001159,0.239789,0.077372912,3.9176,1.305866667,3.8066,1.268866667,3.8747
772,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_02.xyz,15,2,3,-9.66694069,150.7575,3.132003524,1,2,0,0,2,2,0,0,252.401,-217.771,268.336,0.22992815,0.715252923,216.6765,0.038351,0.000799,3.068889,2.81519,0.073266,0.013368242,2.795572,2.949993,0.233907,0.100785657,3.8788,1.292933333,3.8146,1.271533333,3.8155
773,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_02.xyz,15,2,4,-8.494309571,140.4075,3.109143959,1,2,0,0,2,1,1,0,255.925,-210.945,254.587,0.096795987,0.87497273,197.101,-0.070566,-0.02308,3.107662,2.893424,0.065421,0.014144742,2.787177,2.991925,0.224624,0.079370837,3.8929,1.297633333,3.794,1.264666667,3.8667
774,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/015/015_02.xyz,15,2,5,-10.19738799,167.4625,3.18530294,1,1,1,0,1,2,0,0,251.811,-233.886,243.093,0.085008618,0.889778437,187.486,0.124376,-0.043298,3.04601,2.724102,0.099152,0.008919176,2.792483,2.897589,0.322823,0.097146242,4.1262,1.3754,3.9329,1.310966667,3.9367
